ticker,lists,score,c2,c3,volidx,close_16,close_17,chg1d_pct,c1_17,c4_17,c5_17,c6_17,clock_17,dist_grav_pct,four_17,c5_days_17,still_light_17
IOT,Combined_R22,1,False,False,59.0,38.05,38.26,0.55,False,False,False,True,4:51,-4.51,False,6.0,False
IOVA,SubSector_R12+Combined_R22+10MA_R20,1,False,False,48.7,10.19,10.64,4.42,True,False,False,False,12:00,19.84,False,7.0,False
BDSX,10MA_R20,1,False,False,50.2,28.43,28.15,-0.98,True,False,False,True,3:29,5.88,False,7.0,False
CHTR,SubSector_R12,1,False,False,61.9,123.35,117.26,-4.94,False,True,False,False,8:49,-23.39,False,7.0,False
DNTH,Combined_R22,1,False,False,64.5,96.47,98.35,1.95,False,True,True,False,8:49,-8.29,False,0.0,True
TPB,SubSector_R12,1,False,False,65.3,61.31,60.28,-1.68,False,True,False,False,8:49,-24.79,False,7.0,False
MNST,SubSector_R12,1,False,True,90.4,44.0,44.27,0.61,False,False,False,True,11:45,-2.86,False,8.0,False
CURI,10MA_R20,1,True,False,51.5,2.84,2.86,0.7,False,False,False,False,10:56,-15.55,False,8.0,False
CRSR,10MA_R20,1,True,False,56.7,13.52,13.58,0.44,False,False,False,False,1:10,8.57,False,8.0,False
ONON,SubSector_R12,1,True,False,71.0,27.32,29.39,7.58,False,False,False,True,1:03,0.54,False,8.0,False
FANG,SubSector_R12+Combined_R22,1,False,True,79.8,189.27,184.5,-2.52,False,True,False,False,6:05,-7.97,False,9.0,False
ADPT,Combined_R22,1,False,False,70.6,27.86,28.06,0.72,True,False,False,False,12:26,7.53,False,10.0,False
CXW,Combined_R22,1,False,False,73.6,32.41,31.47,-2.9,False,False,False,False,4:47,-7.43,False,12.0,False
ENPH,SubSector_R12,1,True,False,61.7,34.76,34.42,-0.98,False,False,False,False,4:10,-8.31,False,12.0,False
ARM,AI_R13+SubSector_R12+Combined_R22,1,False,False,53.4,322.9,333.2,3.19,True,False,False,False,2:06,20.44,False,12.0,False
RLAY,Combined_R22,1,False,False,70.7,18.19,19.35,6.38,False,True,True,True,8:49,0.59,False,0.0,True
NRG,AI_R13+SubSector_R12,1,True,False,67.9,103.28,102.75,-0.51,False,False,False,False,5:28,-9.87,False,13.0,False
AMD,AI_R13+SubSector_R12+Combined_R22,1,False,False,64.5,615.52,623.77,1.34,True,False,False,False,2:36,18.69,False,,False
NFE,RateHike_R2_索引,1,False,False,5.0,10.82,8.15,-24.68,True,False,False,False,12:16,84.44,False,,False
NUE,SubSector_R12+10MA_R20+RateHike_R2_受惠,1,False,True,79.0,242.4,245.66,1.34,False,False,False,False,4:29,-3.8,False,,False
AAON,SubSector_R12,1,True,False,66.8,76.4,79.27,3.76,False,False,False,True,2:49,-0.62,False,,False
APP,Combined_R22,1,False,False,59.1,330.17,328.73,-0.44,False,False,False,True,2:49,3.92,False,,False
CYPH,10MA_R20,1,False,False,25.5,3.4,3.73,9.71,True,False,False,False,2:49,36.89,False,,False
DINO,SubSector_R12+Combined_R22+RateHike_R2_受惠,1,False,False,74.9,109.29,106.69,-2.38,True,False,False,True,3:26,3.92,False,,False
INTC,AI_R13+SubSector_R12+Combined_R22,1,False,False,57.4,121.78,123.86,1.71,True,False,False,False,2:49,19.17,False,,False
LASR,AI_R13,1,True,False,44.7,40.19,41.2,2.51,False,False,False,False,2:49,-6.96,False,,False
LII,SubSector_R12,1,True,False,74.6,363.64,371.68,2.21,False,False,False,False,2:49,-4.4,False,,False
PARA,SubSector_R12,1,True,False,30.8,0.92,0.88,-4.35,False,False,False,False,2:49,-45.87,False,,False
QCOM,AI_R13+Combined_R22,1,False,False,70.2,194.23,198.27,2.08,True,False,False,False,2:49,12.25,False,,False
SMTC,AI_R13,1,False,False,46.0,177.37,174.33,-1.71,True,False,False,False,2:49,14.79,False,,False
RXT,AI_R13,1,True,False,34.2,4.04,4.13,2.23,False,False,False,False,1:03,12.15,False,,False
VG,SubSector_R12,0,False,False,63.8,13.66,12.91,-5.49,False,True,False,False,6:12,-11.37,False,10.0,False
RMBS,AI_R13,0,False,False,60.5,96.96,105.24,8.54,True,False,False,False,2:49,14.23,False,12.0,False
CBIO,Combined_R22,0,False,False,43.9,16.25,16.44,1.17,False,False,False,False,5:11,-9.02,False,,False
FLUT,SubSector_R12,0,False,False,66.7,86.86,88.62,2.03,False,False,False,False,5:01,-9.96,False,,False
OLN,Combined_R22,0,False,False,72.0,16.54,16.82,1.69,False,False,False,False,2:49,-5.01,False,,False
