ticker,name,n_hit,hits,detail,avoid,c1_grade,c1_up,c1_sure,ss_rank,ss_score,ss_name,ai_group,ai_rank,ai_tf5,ma_rank,ma_tf,ma_vcp,ma_flag,rh,catalyst,score,miss,close,volidx,volidx_slope,grav_slope,clock,c5_cat,dist_grav_pct,turnover20_m,bars,hist_ok,vcp,vcp_grade,struct,four_17,close_17,chg1d_pct,clock_17,lists
KOPN,Kopin Corporation,1,chat3 10MA R20,總表 #48（通過 1 個時間框，VCP 分 62.9）,,,,,,,,,,,48.0,1.0,62.9,,,"8/11 Q2收入增51%勝預期、Fabric.AI $1,500萬訂單兼入股19.9% → 單日+23.52%",3,③④⑤,4.85,46.5,1.34,0.013,10:13,已中斷,1.97,17.2,265,True,62.7,C 基底修復,HH/HL,False,4.87,0.41,11:26,10MA_R20
RCAT,,1,chat2 SubSector R12,#13 國防科技與無人機（5 日分 89，斜率 +0.12）,,,,,13.0,89.1,國防科技與無人機,,,,,,,,,,3,①③⑥,6.95,44.2,1.56,-0.084,8:03,第 1 根,-27.49,55.4,265,True,0.0,D 趨勢弱,LH/LL,False,6.59,-5.18,8:33,SubSector_R12
SIMO,,1,chat2 AI Sector R13,C3 記憶體介面/控制晶片 Memory Interface #5（群組 5 日分 88，個股強度 +0.293）,,,,,,,,C3 記憶體介面/控制晶片 Memory Interface,5.0,0.293,,,,,,,3,③⑤⑥,269.0,44.0,0.08,0.486,9:56,已中斷,7.36,213.5,265,True,70.2,C 基底修復,HH/HL,False,276.53,2.8,10:53,AI_R13
ABTC,American Bitcoin Corp. Class A,1,chat3 10MA R20,總表 #82（通過 2 個時間框，VCP 分 19.4）,,,,,,,,,,,82.0,2.0,19.4,,,9/16 BTIG首予買入、目標價$15 → 翌日單日+8.5%,3,③⑤⑥,10.3,35.7,0.3,0.133,9:28,已中斷,18.56,20.5,265,True,15.0,E 延伸,HH/HL,False,9.91,-3.79,9:57,10MA_R20
CRWD,CrowdStrike Holdings Inc. Class A,3,chat2 SubSector R12 ｜ chat2 AI Sector R13 ｜ chat3 10MA R20,#5 網絡安全（5 日分 96，斜率 +0.18） ｜ D8 安全 / 防火牆 Security / Firewall #7（群組 5 日分 81，個股強度 +0.530） ｜ 總表 #64（通過 2 個時間框，VCP 分 22.9）,,,,,5.0,96.4,網絡安全,D8 安全 / 防火牆 Security / Firewall,7.0,0.5296,64.0,2.0,22.9,,,8/27 Q2創紀錄單日+20.5%；9/14網安輪動+13.9%,2,③④⑤⑥,249.35,59.2,0.15,1.101,12:14,—,12.04,3233.1,265,True,64.8,E 延伸,HH/HL,False,262.49,5.27,1:19,AI_R13+SubSector_R12+Combined_R22+10MA_R20
PSX,,2,chat2 SubSector R12 ｜ chat3 加息 R2,#2 煉油與成品油（5 日分 99，斜率 +0.62） ｜ 加息／地緣政治 3 日清單：受惠,,,,,2.0,99.1,煉油與成品油,,,,,,,,受惠,,2,②④⑤⑥,261.75,83.2,-2.38,2.06,3:41,已中斷,4.47,820.7,265,True,68.0,B 上升結構,HH/HL,False,256.48,-2.01,5:03,SubSector_R12+RateHike_R2_受惠
MPC,,2,chat2 SubSector R12 ｜ chat3 加息 R2,#2 煉油與成品油（5 日分 99，斜率 +0.62） ｜ 加息／地緣政治 3 日清單：受惠,,,,,2.0,99.1,煉油與成品油,,,,,,,,受惠,,2,②④⑤⑥,402.38,80.4,-3.35,3.929,3:32,—,5.61,1184.3,265,True,64.5,B 上升結構,HH/HL,False,388.38,-3.48,4:37,SubSector_R12+RateHike_R2_受惠
VLO,,2,chat2 SubSector R12 ｜ chat3 加息 R2,#2 煉油與成品油（5 日分 99，斜率 +0.62） ｜ 加息／地緣政治 3 日清單：受惠,,,,,2.0,99.1,煉油與成品油,,,,,,,,受惠,,2,②④⑤⑥,393.27,80.2,-2.58,4.407,2:49,—,5.96,1274.2,265,True,62.1,E 延伸,HH/HL,False,375.84,-4.43,4:34,SubSector_R12+RateHike_R2_受惠
STLD,,2,chat2 SubSector R12 ｜ chat3 加息 R2,#6 鋼鐵（5 日分 95，斜率 +0.23） ｜ 加息／地緣政治 3 日清單：受惠,,,,,6.0,95.5,鋼鐵,,,,,,,,受惠,,2,①④⑤⑥,229.99,77.6,0.1,-0.779,3:31,—,-4.34,255.4,265,True,48.3,C 基底修復,LH/LL,False,234.29,1.87,4:34,SubSector_R12+RateHike_R2_受惠
META,Meta Platforms Inc. Class A,2,chat2 SubSector R12 ｜ chat3 10MA R20,#8 大型網絡平台與數位廣告（5 日分 94，斜率 +0.02） ｜ 總表 #49（通過 2 個時間框，VCP 分 34.8）,,,,,8.0,93.6,大型網絡平台與數位廣告,,,,49.0,2.0,34.8,,,8/26 和解青少年社媒訴訟 → Evercore目標價升至$860,2,②④⑤⑥,741.25,75.3,-3.1,10.502,2:49,—,16.7,15137.9,265,True,42.1,E 延伸,HH/HL,False,744.1,0.38,2:49,AI_R13+SubSector_R12+Combined_R22+10MA_R20
FTNT,,2,chat2 SubSector R12 ｜ chat2 AI Sector R13,#5 網絡安全（5 日分 96，斜率 +0.18） ｜ D8 安全 / 防火牆 Security / Firewall #7（群組 5 日分 81，個股強度 +0.276）,,,,,5.0,96.4,網絡安全,D8 安全 / 防火牆 Security / Firewall,7.0,0.2764,,,,,,,2,③④⑤⑥,175.23,73.6,0.43,0.285,12:39,已中斷,7.21,816.4,265,True,65.0,E 延伸,HH/HL,False,178.74,2.0,1:52,AI_R13+SubSector_R12+Combined_R22
TSLA,Tesla Inc.,2,chat2 AI Sector R13 ｜ chat3 10MA R20,G4 機器人 / 物理 AI Physical AI #9（群組 5 日分 75，個股強度 +0.024） ｜ 總表 #59（通過 2 個時間框，VCP 分 55.8）,,,,,,,,G4 機器人 / 物理 AI Physical AI,9.0,0.0238,59.0,2.0,55.8,,,8/21 內華達放行Robotaxi→單日升5.1%,2,③④⑤⑥,375.3,72.7,0.36,1.598,10:54,—,5.28,14769.3,265,True,17.6,C 基底修復,HH/HL,False,380.12,1.28,12:09,AI_R13+SubSector_R12+Combined_R22+10MA_R20
ANET,"Arista Networks, Inc.",2,chat1 Combined R22 ｜ chat2 SubSector R12,VCP A、Weinstein 2A（線上 2/3） ｜ #10 AI資料中心建設（5 日分 92，斜率 +0.00）,,A/2A/nan,82.9,34.4,10.0,91.8,AI資料中心建設,,,,,,,,,,2,③④⑤⑥,205.42,70.8,0.91,0.429,10:29,已中斷,4.68,1037.2,265,True,70.8,E 延伸,HH/HL,False,203.47,-0.95,11:57,AI_R13+SubSector_R12+Combined_R22
HPE,Hewlett Packard Enterprise Company,2,chat1 Combined R22 ｜ chat2 AI Sector R13,VCP B（線上 2/3） ｜ E1 Server ODM/OEM 伺服器整合 #1（群組 5 日分 100，個股強度 +0.423）,,B/2B/nan,71.7,36.4,,,,E1 Server ODM/OEM 伺服器整合,1.0,0.4232,,,,,,⚠ AI 伺服器回吐上週升幅,2,③④⑤⑥,61.75,57.6,0.65,0.254,11:48,已中斷,10.13,1672.3,265,True,64.7,E 延伸,HH/HL,False,62.33,0.94,12:25,AI_R13+Combined_R22
RKLB,,2,chat2 SubSector R12 ｜ chat3 加息 R2,#7 太空與衛星（5 日分 95，斜率 +0.62） ｜ 加息／地緣政治 3 日清單：受惠,,,,,7.0,94.5,太空與衛星,,,,,,,,受惠,,2,①③④⑤,69.89,55.4,1.02,-0.558,10:54,已中斷,0.06,1289.9,265,True,31.4,D 趨勢弱,HH/HL,False,70.31,0.6,11:39,SubSector_R12+RateHike_R2_受惠
DELL,,2,chat2 SubSector R12 ｜ chat2 AI Sector R13,#3 電子硬件與EMS/連接器（5 日分 98，斜率 +0.04） ｜ E1 Server ODM/OEM 伺服器整合 #1（群組 5 日分 100，個股強度 +0.565）,,,,,3.0,98.2,電子硬件與EMS/連接器,E1 Server ODM/OEM 伺服器整合,1.0,0.5647,,,,,,,2,③④⑤⑥,575.31,55.0,1.04,3.478,2:49,已中斷,12.59,5993.8,265,True,63.7,E 延伸,LH/LL,False,549.83,-4.43,2:49,AI_R13+SubSector_R12+Combined_R22
POET,,2,chat2 SubSector R12 ｜ chat2 AI Sector R13,#22 光通訊/CPO（5 日分 81，斜率 +0.30） ｜ D2 矽光 / 光子 Silicon Photonics #10（群組 5 日分 72，個股強度 +0.007）,,,,,22.0,80.9,光通訊/CPO,D2 矽光 / 光子 Silicon Photonics,10.0,0.007,,,,,,,2,①③④⑤,8.41,49.1,0.45,-0.035,10:13,已中斷,1.99,68.6,265,True,62.7,D 趨勢弱,HH/HL,False,7.8,-7.25,11:26,AI_R13+SubSector_R12
ASTS,,2,chat2 SubSector R12 ｜ chat3 加息 R2,#7 太空與衛星（5 日分 95，斜率 +0.62） ｜ 加息／地緣政治 3 日清單：受惠,,,,,7.0,94.5,太空與衛星,,,,,,,,受惠,,2,①③④⑤,61.89,46.5,1.48,-0.427,10:31,已中斷,-3.57,611.2,265,True,30.1,D 趨勢弱,LH/LL,False,59.98,-3.09,11:32,SubSector_R12+RateHike_R2_受惠
NATH,Nathan's Famous Inc.,1,chat3 10MA R20,總表 #56（通過 2 個時間框，VCP 分 64.0）,,,,,,,,,,,56.0,2.0,64.0,套利釘價 · 距作價+4.1%,,併購釘價：Smithfield $102 全現金 → 90 日內最大單日 1.5%,2,①②④⑤,97.48,96.8,-0.28,-0.015,2:49,—,-0.4,2.3,265,True,21.8,D 趨勢弱,HH/HL,False,94.4,-3.16,3:59,10MA_R20
BRK-A,Berkshire Hathaway Inc.,1,chat3 10MA R20,總表 #41（通過 2 個時間框，VCP 分 53.6）,,,,,,,,,,,41.0,2.0,53.6,,,8/8 Q2 EPS $6.02勝預期、季內回購$45億 → 下一交易日8/10升1.76%,2,①②④⑤,752180.0,96.1,-0.16,-646.312,3:32,已中斷,-1.44,165.5,265,True,41.9,C 基底修復,HH/HL,False,765020.0,1.71,4:35,10MA_R20
BRK-B,Berkshire Hathaway Inc.,1,chat3 10MA R20,總表 #38（通過 2 個時間框，VCP 分 60.8）,,,,,,,,,,,38.0,2.0,60.8,,,8/8 Q2利潤升16% → 8/15加碼Alphabet$170億,2,①②④⑤,502.01,95.9,-0.17,-0.449,3:32,—,-1.21,2314.3,265,True,42.0,C 基底修復,HH/HL,False,507.17,1.03,4:35,10MA_R20
TRV,,1,chat3 加息 R2,加息／地緣政治 3 日清單：受惠,,,,,,,,,,,,,,,受惠,,2,①②④⑤,371.13,90.9,-0.01,-0.287,11:14,已中斷,0.11,548.6,265,True,72.6,A 待突破,HH/HL,False,360.39,-2.89,3:52,SubSector_R12+RateHike_R2_受惠
CSX,CSX,1,chat1 Combined R22,Weinstein 2A（線上 1/3）,,C/2A/C,75.2,15.1,,,,,,,,,,,,,2,①②⑤⑥,45.99,90.8,-0.63,-0.196,8:49,已中斷,-7.56,476.2,265,True,39.9,C 基底修復,LH/LL,False,47.19,2.61,8:49,SubSector_R12+Combined_R22
UNP,Union Pacific,1,chat1 Combined R22,Weinstein 2A（線上 1/3）,,C/2A/C,74.5,16.6,,,,,,,,,,,,,2,①②⑤⑥,269.63,90.8,-1.08,-1.747,8:45,已中斷,-8.86,660.0,265,True,41.0,D 趨勢弱,LH/LL,False,275.53,2.19,8:49,SubSector_R12+Combined_R22
VOYA,Voya Financial Inc. Common Stock,1,chat1 Combined R22,Pre-breakout A（線上 1/3）,,nan/nan/A,84.9,29.3,,,,,,,,,,,,,2,①②④⑤,100.53,90.6,-0.03,-0.016,4:40,已中斷,-0.6,118.0,265,True,72.4,A 待突破,LH/LL,False,97.37,-3.14,5:20,Combined_R22
CNXN,PC Connection Inc.,1,chat3 10MA R20,總表 #54（通過 2 個時間框，VCP 分 42.7）,,,,,,,,,,,54.0,2.0,42.7,,,7/29 Q2 EPS $1.31勝預期$1.04、淨銷售升12.4% → 毛利創新高,2,②④⑤⑥,85.9,87.4,-0.2,0.094,2:02,—,4.47,11.5,265,True,62.4,E 延伸,HH/HL,False,88.57,3.11,2:49,10MA_R20
IMO,Imperial Oil Limited Common Stock,1,chat1 Combined R22,Pre-breakout A（線上 1/3）,,nan/nan/A,75.5,21.3,,,,,,,,,,,,⚠ 9/16 -3.7%,2,①②⑤⑥,126.17,87.0,-0.83,-0.05,8:49,已中斷,-4.6,80.8,265,True,40.3,C 基底修復,LH/LL,False,124.75,-1.13,8:49,Combined_R22
A,,1,chat2 SubSector R12,#1 診斷與生命科學工具（5 日分 100，斜率 +0.24）,,,,,1.0,100.0,診斷與生命科學工具,,,,,,,,,,2,②④⑤⑥,161.94,86.9,-0.13,0.507,10:01,已中斷,5.78,416.8,265,True,68.2,B 上升結構,HH/HL,False,165.32,2.09,11:01,SubSector_R12
AMGN,,1,chat2 SubSector R12,#19 大型生物科技（5 日分 84，斜率 +0.44）,,,,,19.0,83.6,大型生物科技,,,,,,,,,,2,①②⑤⑥,393.16,85.4,-0.05,-0.666,8:49,第 6 根,-4.27,1153.0,265,True,40.6,C 基底修復,LH/LL,False,406.09,3.29,8:49,SubSector_R12
EOG,EOG Resources Inc. Common Stock,1,chat1 Combined R22,Pre-breakout A（線上 1/3）,,nan/nan/A,73.1,26.2,,,,,,,,,,,,⚠ 9/16 -5.7%，原油庫存意外增加，−5.7%,2,②④⑤⑥,141.38,84.4,-0.32,0.263,5:07,已中斷,-3.46,473.0,265,True,40.4,C 基底修復,LH/LL,False,141.84,0.33,6:11,SubSector_R12+Combined_R22
OXY,Occidental,1,chat1 Combined R22,VCP B（線上 2/3）,,B/1→2/nan,71.2,27.5,,,,,,,,,,,,⚠ 9/16 -6.5%，原油急挫拖累 E&P，−6.5%,2,②④⑤⑥,57.25,83.9,-0.71,0.042,5:28,已中斷,-4.68,457.6,265,True,37.0,C 基底修復,HH/HL,False,57.36,0.19,6:42,SubSector_R12+Combined_R22
CHRD,Chord Energy Corporation Common Stock,1,chat1 Combined R22,Pre-breakout A（線上 1/3）,,nan/nan/A,75.5,70.1,,,,,,,,,,,,⚠ 9/16 -6.3%，頁岩 E&P 隨油價回吐 9/15 升幅，−6.4%,2,②④⑤⑥,139.43,77.9,-1.09,0.37,5:19,已中斷,-4.26,98.9,265,True,41.5,C 基底修復,HH/HL,False,137.72,-1.23,6:28,Combined_R22
AMRX,Amneal Pharmaceuticals Inc. Class A Comm,1,chat1 Combined R22,Pre-breakout A（線上 1/3）,,nan/nan/A,82.5,28.7,,,,,,,,,,,,⚠ 9/16 +8.6%,2,②④⑤⑥,20.16,76.9,-3.07,0.201,10:38,已中斷,10.76,46.2,265,True,67.4,E 延伸,LH/LL,False,19.33,-4.12,11:44,Combined_R22
ETN,,1,chat3 加息 R2,加息／地緣政治 3 日清單：受惠,,,,,,,,,,,,,,,受惠,,2,①④⑤⑥,435.43,75.8,0.77,-0.371,10:41,已中斷,3.82,905.4,265,True,58.1,A 待突破,HH/HL,False,438.76,0.76,12:22,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_受惠
RDVT,Red Violet Inc.,1,chat3 10MA R20,總表 #8（通過 4 個時間框，VCP 分 65.2）,,,,,,,,,,,8.0,4.0,65.2,,,8/10 Q2收入升23%、EBITDA升48% → 翌日+8.5%,2,③④⑤⑥,75.5,75.0,0.41,0.277,3:30,—,4.1,17.2,265,True,76.2,B 上升結構,HH/HL,False,76.2,0.93,4:31,10MA_R20
CTKB,Cytek Biosciences Inc.,1,chat3 10MA R20,總表 #79（通過 2 個時間框，VCP 分 21.4）,,,,,,,,,,,79.0,2.0,21.4,,,無個股催化 · 隨生命科學工具板塊回升,2,③④⑤⑥,5.28,73.8,0.96,0.033,11:24,已中斷,9.4,5.5,265,True,47.1,B 上升結構,HH/HL,False,5.68,7.58,12:22,10MA_R20
JBL,,1,chat2 SubSector R12,#3 電子硬件與EMS/連接器（5 日分 98，斜率 +0.04）,,,,,3.0,98.2,電子硬件與EMS/連接器,,,,,,,,,,2,①③⑤⑥,303.67,71.8,0.4,-1.613,9:58,已中斷,-4.83,322.5,265,True,40.7,C 基底修復,HH/HL,False,308.75,1.67,11:53,SubSector_R12+Combined_R22
PD,PagerDuty Inc.,1,chat3 10MA R20,總表 #17（通過 4 個時間框，VCP 分 45.8）,,,,,,,,,,,17.0,4.0,45.8,,,8/27 Q2勝預期、ARR破$5億兼上調指引 → 目標價由$10升至$15,2,③④⑤⑥,14.46,71.6,1.13,0.063,4:12,已中斷,8.21,24.8,265,True,47.2,E 延伸,HH/HL,False,14.83,2.56,5:24,10MA_R20
AMN,AMN Healthcare Services Inc,1,chat1 Combined R22,Pre-breakout A（線上 1/3）,,nan/nan/A,78.7,27.7,,,,,,,,,,,,,2,①③④⑤,34.24,71.4,0.76,-0.046,11:34,已中斷,0.33,20.1,265,True,82.3,A 待突破,HH/HL,False,33.91,-0.96,12:50,Combined_R22
DOCU,DocuSign Inc.,1,chat3 10MA R20,總表 #28（通過 4 個時間框，VCP 分 40.6）,,,,,,,,,,,28.0,4.0,40.6,,,8/13 夥Google Cloud推法務AI → 單日+10.3%,2,③④⑤⑥,68.57,71.3,0.64,0.302,3:44,—,5.23,262.4,265,True,47.4,B 上升結構,HH/HL,False,69.49,1.34,5:11,10MA_R20
WTTR,Select Water Solutions Inc. Class A comm,1,chat1 Combined R22,Pre-breakout A（線上 1/3）,,nan/nan/A,70.8,19.2,,,,,,,,,,,,,2,①③④⑤,20.6,71.1,0.27,-0.004,2:49,—,1.46,30.6,265,True,70.9,A 待突破,HH/HL,False,19.29,-6.36,3:40,Combined_R22
IBM,International Business Machines Corporation,1,chat3 10MA R20,總表 #60（通過 1 個時間框，VCP 分 45.2）,,,,,,,,,,,60.0,1.0,45.2,,,9/10 瑞士CSCS裝Quantum System Two兼登月AI合作 → 翌日9/11升3.96%,2,①③④⑤,231.93,70.4,0.38,-0.208,3:45,—,-1.62,1279.6,265,True,34.2,D 趨勢弱,HH/HL,False,232.76,0.36,4:31,SubSector_R12+10MA_R20
GEV,,1,chat3 加息 R2,加息／地緣政治 3 日清單：受惠,,,,,,,,,,,,,,,受惠,,2,①③④⑤,946.22,69.6,0.99,-1.43,10:44,已中斷,-0.58,2170.0,265,True,44.0,C 基底修復,LH/LL,False,951.82,0.59,11:53,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_受惠
HPQ,HP Inc.,1,chat3 10MA R20,總表 #55（通過 4 個時間框，VCP 分 22.9）,,,,,,,,,,,55.0,4.0,22.9,,,8/28 Q3勝預期後多行升目標價 → 單日升3%,2,②③④⑤,32.95,66.9,-2.06,0.143,3:27,已中斷,4.47,603.4,265,True,55.6,B 上升結構,HH/HL,False,32.16,-2.4,4:22,10MA_R20
INSP,Inspire Medical Systems Inc.,1,chat3 10MA R20,總表 #22（通過 4 個時間框，VCP 分 39.2）,,,,,,,,,,,22.0,4.0,39.2,,,8/4 Q2勝預期、指引上調至8.55億 → 單日+22.8%,2,③④⑤⑥,75.72,66.7,0.15,0.698,12:01,已中斷,12.06,57.9,265,True,33.2,E 延伸,HH/HL,False,69.06,-8.8,3:34,10MA_R20
SYM,,1,chat2 AI Sector R13,G4 機器人 / 物理 AI Physical AI #9（群組 5 日分 75，個股強度 +0.488）,,,,,,,,G4 機器人 / 物理 AI Physical AI,9.0,0.4882,,,,,,,2,③④⑤⑥,43.96,66.7,0.75,0.114,2:33,已中斷,5.14,74.4,265,True,19.0,D 趨勢弱,HH/HL,False,43.69,-0.61,2:49,AI_R13+SubSector_R12
UMC,,1,chat2 SubSector R12,#9 晶圓代工/IDM（5 日分 93，斜率 +0.44）,,,,,9.0,92.7,晶圓代工/IDM,,,,,,,,,,2,③④⑤⑥,25.43,66.0,0.56,0.229,2:49,—,18.02,315.2,265,True,59.5,E 延伸,HH/HL,False,24.68,-2.95,2:49,SubSector_R12
GFS,,1,chat2 SubSector R12,#9 晶圓代工/IDM（5 日分 93，斜率 +0.44）,,,,,9.0,92.7,晶圓代工/IDM,,,,,,,,,,2,①③④⑤,48.57,65.6,1.16,-0.217,2:49,—,2.48,197.4,265,True,24.5,D 趨勢弱,HH/HL,False,46.42,-4.43,2:49,AI_R13+SubSector_R12
ZS,,1,chat2 SubSector R12,#5 網絡安全（5 日分 96，斜率 +0.18）,,,,,5.0,96.4,網絡安全,,,,,,,,,,2,③④⑤⑥,207.13,64.7,0.48,0.882,11:03,已中斷,12.96,755.6,265,True,37.3,E 延伸,LH/LL,False,214.45,3.53,11:52,SubSector_R12+Combined_R22
KTOS,,1,chat2 SubSector R12,#13 國防科技與無人機（5 日分 89，斜率 +0.12）,,,,,13.0,89.1,國防科技與無人機,,,,,,,,,,2,①③⑤⑥,48.59,64.4,1.09,-0.434,9:31,已中斷,-9.78,164.1,265,True,1.5,D 趨勢弱,LH/LL,False,46.16,-5.0,10:34,SubSector_R12
CLF,,1,chat2 SubSector R12,#6 鋼鐵（5 日分 95，斜率 +0.23）,,,,,6.0,95.5,鋼鐵,,,,,,,,,,2,②③④⑤,12.07,63.9,-1.43,0.006,10:14,已中斷,1.29,153.6,265,True,53.2,C 基底修復,HH/HL,False,12.87,6.63,11:04,SubSector_R12
NET,"Cloudflare, Inc.",1,chat1 Combined R22,VCP B、Weinstein 2A（線上 2/3）,,B/2A/nan,91.1,37.8,,,,,,,,,,,,🔥 資安／邊緣防護受惠,2,③④⑤⑥,351.67,63.4,0.15,1.214,1:08,已中斷,12.98,1115.1,265,True,60.7,E 延伸,HH/HL,False,352.33,0.19,2:10,AI_R13+Combined_R22
GOLD,,1,chat2 SubSector R12,#28 黃金與貴金屬礦（5 日分 75，斜率 +0.24）,,,,,28.0,75.5,黃金與貴金屬礦,,,,,,,,,,2,②③④⑤,43.8,63.3,-1.02,0.012,4:09,已中斷,-3.0,33.8,265,True,32.8,D 趨勢弱,HH/HL,False,43.48,-0.73,5:18,SubSector_R12
S,,1,chat2 SubSector R12,#5 網絡安全（5 日分 96，斜率 +0.18）,,,,,5.0,96.4,網絡安全,,,,,,,,,,2,③④⑤⑥,23.8,63.0,0.81,0.059,11:16,已中斷,8.9,229.3,265,True,59.0,E 延伸,LH/LL,False,24.1,1.26,12:10,SubSector_R12
FLEX,,1,chat2 SubSector R12,#3 電子硬件與EMS/連接器（5 日分 98，斜率 +0.04）,,,,,3.0,98.2,電子硬件與EMS/連接器,,,,,,,,,,2,①③④⑤,111.61,61.7,1.52,-0.419,2:49,已中斷,-1.34,361.6,265,True,63.0,D 趨勢弱,HH/HL,False,112.3,0.62,2:49,SubSector_R12
SWKS,Skyworks Solutions Inc.,1,chat3 10MA R20,總表 #67（通過 3 個時間框，VCP 分 5.1）,,,,,,,,,,,67.0,3.0,5.1,QRVO收購方,,7/28 Q3 EPS 1.08勝預期兼$20億回購 → 事件日只+2.0%,2,③④⑤⑥,88.74,61.7,0.53,0.394,2:37,已中斷,14.07,723.4,265,True,54.8,E 延伸,LH/LL,False,91.45,3.05,2:49,10MA_R20
AESI,Atlas Energy Solutions Inc.,1,chat3 10MA R20,總表 #75（通過 2 個時間框，VCP 分 49.7）,,,,,,,,,,,75.0,2.0,49.7,,,無個股催化 · 隨大市／板塊回升,2,②③④⑤,13.27,60.7,-0.38,0.053,3:32,—,2.06,37.2,265,True,39.9,D 趨勢弱,HH/HL,False,11.52,-13.19,4:35,10MA_R20
DDOG,,1,chat2 SubSector R12,#4 資料/分析平台（5 日分 97，斜率 +0.29）,,,,,4.0,97.3,資料/分析平台,,,,,,,,,,2,①③④⑤,245.05,60.4,0.28,-0.207,12:00,已中斷,4.67,900.9,265,True,73.6,B 上升結構,LH/LL,False,251.49,2.63,1:00,SubSector_R12+Combined_R22
PARR,Par Pacific,1,chat1 Combined R22,VCP B（線上 3/3）,,B/2B/B,70.8,34.7,,,,,,,,,,,,,2,②③④⑤,82.0,60.2,-0.99,0.668,3:21,—,2.4,76.3,265,True,60.4,B 上升結構,HH/HL,False,76.97,-6.13,4:02,Combined_R22
INTG,Intergroup Corporation (The),1,chat3 10MA R20,總表 #32（通過 2 個時間框，VCP 分 60.3）,,,,,,,,,,,32.0,2.0,60.3,,,無個股催化 · 微型股低流動性反彈,2,③④⑤⑥,38.04,59.3,1.39,0.172,2:49,—,7.1,3.8,265,True,51.2,E 延伸,HH/HL,False,36.33,-4.5,3:27,10MA_R20
BEAM,,1,chat2 SubSector R12,#32 基因治療與基因編輯（5 日分 72，斜率 +0.64）,,,,,32.0,71.8,基因治療與基因編輯,,,,,,,,,,2,①③⑤⑥,25.26,58.5,1.27,-0.069,8:39,第 4 根,-6.73,47.8,265,True,4.6,D 趨勢弱,HH/HL,False,24.37,-3.52,8:49,SubSector_R12
NTSK,Netskope Inc. Class A,1,chat3 10MA R20,總表 #71（通過 2 個時間框，VCP 分 12.6）,,,,,,,,,,,71.0,2.0,12.6,,,7/31膺Gartner SASE領導者、大行齊升目標價,2,③④⑤⑥,18.4,57.6,1.36,0.139,11:25,已中斷,15.34,133.8,253,True,40.0,E 延伸,HH/HL,False,18.57,0.92,12:14,10MA_R20
OBIO,Orchestra BioMed Holdings Inc.,1,chat3 10MA R20,總表 #68（通過 3 個時間框，VCP 分 12.0）,,,,,,,,,,,68.0,3.0,12.0,,,8/10 Q2更新：BACKBEAT Q3內完成招募、現金$1.1億 → 8/11 Piper Sandler升目標價至,2,③④⑤⑥,6.25,57.0,0.43,0.038,12:52,已中斷,13.04,2.3,184,False,51.9,E 延伸,HH/HL,False,5.93,-5.12,1:50,10MA_R20
NUTX,Nutex Health Inc.,1,chat3 10MA R20,總表 #27（通過 3 個時間框，VCP 分 51.4）,,,,,,,,,,,27.0,3.0,51.4,,,8/6 Q2 EPS $9.38遠勝預期 → 8/10單日升21.9%,2,②③④⑤,201.48,56.3,-1.01,2.036,11:15,已中斷,4.22,32.1,265,True,68.8,B 上升結構,HH/HL,False,201.86,0.19,3:58,10MA_R20
AVAV,,1,chat2 SubSector R12,#13 國防科技與無人機（5 日分 89，斜率 +0.12）,,,,,13.0,89.1,國防科技與無人機,,,,,,,,,,2,①③④⑤,160.9,56.1,1.16,-0.71,1:07,—,2.95,370.3,265,True,24.3,D 趨勢弱,LH/LL,False,155.94,-3.08,2:29,SubSector_R12
PL,,1,chat2 SubSector R12,#7 太空與衛星（5 日分 95，斜率 +0.62）,,,,,7.0,94.5,太空與衛星,,,,,,,,,,2,①③⑤⑥,17.07,54.8,1.6,-0.16,9:37,已中斷,-11.68,194.5,265,True,11.1,D 趨勢弱,LH/LL,False,16.38,-4.04,10:52,SubSector_R12
RGTI,,1,chat2 SubSector R12,#15 量子運算（5 日分 87，斜率 +0.38）,,,,,15.0,87.3,量子運算,,,,,,,,,,2,①③④⑤,16.53,54.3,1.64,-0.059,10:29,已中斷,0.37,268.4,265,True,24.3,D 趨勢弱,LH/LL,False,16.0,-3.21,11:28,SubSector_R12
ONDS,,1,chat2 SubSector R12,#13 國防科技與無人機（5 日分 89，斜率 +0.12）,,,,,13.0,89.1,國防科技與無人機,,,,,,,,,,2,①③⑤⑥,7.38,54.2,0.45,-0.045,9:35,已中斷,-11.59,442.1,265,True,19.2,D 趨勢弱,LH/LL,False,7.4,0.27,10:44,SubSector_R12
MRVL,,1,chat2 SubSector R12,#14 AI加速晶片/GPU（5 日分 88，斜率 +0.49）,,,,,14.0,88.2,AI加速晶片/GPU,,,,,,,,,,2,③④⑤⑥,257.38,53.1,0.82,1.201,10:47,已中斷,11.13,5670.7,265,True,76.3,C 基底修復,HH/HL,False,260.9,1.37,11:40,AI_R13+SubSector_R12+Combined_R22
XRX,Xerox Holdings Corporation,1,chat3 10MA R20,總表 #36（通過 2 個時間框，VCP 分 61.9）,,,,,,,,,,,36.0,2.0,61.9,,,7/30 Q2勝預期兼上調指引 → 單日+32%,2,②③④⑤,3.33,52.2,-0.4,0.004,2:49,—,3.44,8.8,265,True,43.4,E 延伸,HH/HL,False,3.47,4.2,2:49,10MA_R20
